OTU,FConL1,FConL2,FConL3,FFAL1,FFAL2,FFAL3,FHAL1,FHAL2,FHAL3,VConL1,VConL2,VConL3,VFAL1,VFAL2,VFAL3,VHAL1,VHAL2,VHAL3
OTU635,9,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
OTU6354,0,0,0,16,0,0,0,0,0,0,16,6,0,0,0,25,0,0
OTU636,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
OTU6360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6371,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,0,0,0
OTU6372,8,1,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0
OTU6374,0,0,0,0,0,0,0,0,7,0,0,2,0,0,1,0,0,0
OTU638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6386,0,0,0,2,0,0,0,1,0,3,0,1,3,0,0,0,0,0
OTU639,18,7,5,0,97,0,0,26,0,22,0,0,0,0,0,0,0,0
OTU6390,0,0,0,0,0,0,0,2,1,0,0,7,0,0,0,0,0,0
OTU6392,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
OTU6393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
OTU6396,0,0,0,0,0,0,0,0,0,3,0,0,7,0,3,0,0,0
OTU6397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6398,0,0,0,0,0,0,0,0,0,13,0,0,2,0,1,0,0,0
OTU64,0,0,0,0,0,0,10,0,3,0,12,0,0,0,0,0,0,0
OTU6400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6403,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0
OTU6407,0,0,0,0,0,0,0,0,0,22,0,0,19,0,0,0,0,0
OTU6408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU641,6,3,7,0,0,0,21,6,16,0,0,0,0,0,0,0,0,0
OTU6413,0,0,0,0,0,0,0,0,0,17,0,0,18,0,0,0,0,0
OTU642,0,0,0,0,0,0,3,0,1,0,0,13,0,0,0,3,0,0
OTU6420,7,5,0,4,6,0,35,25,18,5,25,0,0,4,0,0,0,0
OTU6423,53,42,15,16,30,36,6,3,6,52,77,93,6,7,19,517,32,9
OTU6426,0,0,0,0,0,0,1,0,2,0,0,0,0,2,6,0,0,0
OTU6428,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
OTU6429,13,8,3,2,11,8,0,1,0,13,14,17,0,4,7,92,2,1
OTU643,20,21,8,33,12,0,1,4,6,0,0,20,0,0,0,0,0,0
OTU6430,12,0,0,0,0,0,0,0,0,21,0,0,12,0,0,0,0,25
OTU6434,176,142,51,20,13,32,10,24,51,2,1,13,2,2,1,1,11,0
OTU6436,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0
OTU6438,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
OTU6439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6442,0,2,0,0,0,0,3,4,4,0,0,0,0,0,2,0,0,0
OTU6443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6444,4,10,0,8,0,42,6,6,4,9,0,0,0,0,0,0,0,0
OTU6448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU645,47,33,18,12,86,235,260,271,257,3,0,18,0,0,0,4,0,1
OTU6451,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
OTU6457,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OTU646,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0
OTU6461,0,0,0,0,2,0,0,0,0,0,0,8,0,0,0,0,0,0
OTU6463,4,1,0,4,0,1,2,1,0,0,2,9,0,0,0,0,0,1
OTU6468,9,0,0,14,0,97,11,4,5,0,27,6,0,0,0,0,0,0
OTU647,0,4,0,0,0,0,9,2,11,0,0,0,0,0,16,0,0,0
OTU6472,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0
OTU6473,13,0,0,0,0,0,0,0,0,0,0,2,9,0,19,9,35,0
OTU6475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6483,17,164,9,0,0,0,62,184,32,0,0,0,0,0,0,25,0,0
OTU6484,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
OTU6486,0,1,0,0,0,0,0,0,0,3,94,12,0,0,0,0,0,45
OTU649,4,11,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
OTU6490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6491,0,0,0,0,0,0,0,0,0,15,0,0,23,0,0,0,0,0
OTU6493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OTU6494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6499,13,4,1371,0,0,10,30,6,29,25,0,0,19,0,0,0,0,0
OTU65,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0
OTU650,0,3,0,0,0,0,8,11,8,0,0,0,0,0,0,0,0,0
OTU6500,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6509,0,0,0,10,0,0,0,0,4,0,0,0,0,0,0,0,0,0
OTU651,0,0,4,0,0,0,10,8,22,6,0,3,0,1,22,0,0,0
OTU6511,0,0,0,0,0,0,0,0,0,7,0,0,2,2,4,0,0,0
OTU6517,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
OTU6518,1,1,0,0,0,0,5,0,0,7,0,0,1,0,4,0,15,0
OTU652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
OTU6527,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
OTU6533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
OTU6534,0,0,0,2,0,2,0,0,0,0,0,4,0,0,0,0,0,0
OTU6536,24,14,2,0,4,100,28,13,13,6,2,38,33,44,11,38,0,58
OTU6538,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,17,0,0
OTU6539,21,0,0,43,25,0,0,0,1,0,201,18,0,13,37,0,0,31
OTU654,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6543,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
OTU6546,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0
OTU6548,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0
OTU6558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6565,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
OTU6567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU657,0,0,0,0,0,0,0,0,1,0,0,0,8,0,20,0,0,0
OTU6570,8,3,6,82,85,159,10,14,1,7,118,39,17,0,0,3,0,0
OTU6571,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6575,0,0,0,0,0,2,0,0,7,20,3,0,15,0,5,0,0,0
OTU6576,0,8,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
OTU6579,28,0,0,0,0,0,0,0,0,0,82,1,15,35,0,0,0,0
OTU658,30,35,11,0,82,128,0,31,6,0,5,0,0,0,46,0,0,0
OTU6584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OTU6591,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6593,0,0,0,5,2,3,0,0,0,1,0,0,0,0,0,1,0,1
OTU6598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6599,3,2,2,1,1,0,1,1,0,2,1,15,0,0,0,0,0,0
OTU66,0,0,0,1,0,0,0,0,0,0,24,0,0,0,0,0,0,0
OTU6602,0,15,6,0,42,42,0,9,3,5,0,0,2,0,0,0,0,0
OTU6603,6,2,0,8,2,2,3,2,7,4,0,3,0,0,0,2,2,0
OTU6607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6608,0,7,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
OTU6611,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
OTU6615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6616,0,0,0,0,0,0,0,5,0,0,0,0,0,0,13,0,0,0
OTU6620,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
OTU6624,20,0,7,0,0,0,10,0,3,0,0,6,0,0,0,0,20,0
OTU6626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OTU6627,0,3,0,15,15,0,12,0,5,47,221,67,63,171,2,0,0,0
OTU6629,9,6,0,0,7,0,0,0,1,10,0,11,23,0,1,3,0,0
OTU663,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
OTU6631,1,3,0,11,2,1,0,1,2,0,0,7,0,2,0,3,0,1
OTU6641,17,12,0,30,29,14,2,9,5,1,0,0,0,0,4,0,0,0
OTU6642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
OTU6643,2,3,2,0,0,22,14,7,4,0,7,11,9,4,0,24,0,0
OTU6645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OTU6646,13,1,2,1,0,0,0,1,29,0,0,0,0,0,0,0,0,0
OTU6647,0,2,0,1,0,0,0,0,0,0,0,4,0,0,0,11,2,0
OTU665,52,78,8,0,84,44,8,5,1,0,0,0,0,0,0,0,0,0
OTU6652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6659,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
OTU6666,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0
OTU667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
OTU6677,0,38,7,3,0,0,59,50,77,0,1,12,1,0,24,0,3,0
OTU6680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6684,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
OTU6688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU669,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6691,0,0,0,0,0,0,0,0,0,3,2,0,0,19,0,0,0,0
OTU6695,5,27,10,1,0,0,5,3,5,0,1,7,0,2,0,2,0,0
OTU6696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6699,2,2,0,2,0,0,0,2,0,2,1,8,0,0,2,0,0,0
OTU67,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OTU670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU671,9,17,20,11,54,0,165,68,83,0,0,15,0,0,0,3,0,0
OTU6710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
OTU6719,0,0,0,0,0,0,6,0,0,11,0,0,0,0,0,33,0,0
OTU672,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
OTU6721,11,16,2,60,47,6,6,3,26,16,0,11,23,15,12,13,0,22
OTU6723,26,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0
OTU6726,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
OTU6728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OTU6731,547,0,22,0,0,95,0,9,3,53,105,61,0,7,0,19,0,83
OTU6735,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
OTU6738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU674,80,0,16,20,13,0,64,4,172,1,31,8,0,0,1,29,0,0
OTU675,0,41,0,0,0,0,28,10,0,20,0,0,0,0,0,2,0,0
OTU676,0,0,0,0,0,16,6,1,1,0,0,0,0,0,0,0,0,0
OTU677,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
OTU679,0,21,0,0,0,0,45,17,41,0,0,0,0,2,19,0,0,0
OTU680,0,10,0,0,0,0,13,8,5,0,0,0,0,0,1,0,0,0
OTU681,0,0,0,8,0,0,12,0,0,0,0,0,0,0,0,0,0,0
OTU682,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0
OTU685,0,0,0,0,0,0,4,0,9,0,0,0,0,1,40,0,0,1
OTU687,1,24,0,0,0,0,1,0,14,0,4,0,13,17,0,11,0,0
OTU688,0,0,0,0,0,0,5,0,0,2,0,0,2,0,0,0,0,0
OTU689,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
OTU69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU690,42,44,511,39,201,25,137,210,75,25,0,10,14,0,17,12,70,0
OTU691,0,0,0,0,0,0,4,0,1,0,0,0,0,0,4,0,0,0
OTU692,0,0,15,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0
OTU694,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0
OTU696,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
OTU697,0,0,0,0,0,0,0,4,0,2,0,0,0,0,2,0,0,0
OTU698,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
OTU699,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0
OTU70,0,0,0,0,0,0,12,0,2,0,0,0,0,0,0,0,0,0
OTU700,0,0,0,0,0,0,7,8,0,0,0,0,0,0,4,0,0,0
OTU701,0,0,0,0,0,0,0,3,0,1,0,0,0,0,2,0,0,0
OTU702,17,67,12,0,17,0,71,112,103,22,23,46,2,5,7,6,0,0
OTU704,3,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0
OTU705,0,0,10,0,0,0,0,14,5,0,0,0,0,0,5,0,0,0
OTU707,0,0,0,0,0,0,7,5,4,0,0,0,0,0,0,0,0,0
OTU709,0,0,0,0,0,0,0,26,11,0,0,0,0,0,0,0,0,0
OTU71,0,0,0,0,0,0,16,0,0,0,112,0,0,0,0,18,0,0
OTU710,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
OTU711,0,0,6,0,11,23,0,8,7,0,0,0,0,0,0,0,0,0
OTU712,0,0,0,0,0,0,0,5,0,2,0,0,4,0,0,0,0,0
OTU717,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
OTU719,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0
OTU721,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
OTU722,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
OTU725,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
OTU726,0,0,0,0,0,0,0,6,1,0,0,0,0,0,2,0,0,0
OTU727,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0
OTU728,10,29,3,10,0,21,67,47,44,12,0,0,14,0,6,0,0,0
OTU73,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
OTU730,0,0,0,0,13,0,56,19,66,0,0,0,1,0,8,0,0,0
OTU731,0,0,0,0,0,0,7,0,7,1,0,0,1,0,4,0,0,0
OTU732,4,0,3,0,0,2,2,1,4,2,0,3,0,0,0,0,0,0
OTU734,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0
OTU735,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
OTU738,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0
OTU739,24,155,2,0,0,0,70,215,69,0,0,0,0,0,0,0,0,0
OTU74,2,26,9,0,0,0,12,2,7,7,0,0,0,0,0,0,0,0
OTU740,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
OTU743,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0
OTU744,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0
OTU745,0,0,0,0,0,0,9,2,1,0,0,0,0,0,0,0,0,0
OTU747,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0
OTU749,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
OTU75,39,0,0,1,0,4,0,16,0,0,0,3,11,0,0,37,0,0
OTU750,7,8,1,0,33,0,4,13,98,8,0,11,0,10,4,0,0,0
OTU752,0,0,0,0,0,0,0,7,13,0,0,0,0,0,1,0,0,0
OTU753,15,14,2,0,0,0,76,49,79,28,1,0,0,0,0,15,0,0
OTU754,0,0,0,0,0,0,1,12,5,0,0,0,0,0,0,0,0,0
OTU755,0,0,0,0,0,0,0,0,6,0,0,1,0,0,1,0,0,0
OTU757,0,0,0,0,0,0,8,15,11,15,12,0,24,3,86,0,0,0
OTU758,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0
OTU760,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
OTU762,0,0,7,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0
OTU763,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
OTU765,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OTU769,87,42,228,61,14,2,34,107,9,19,0,7,11,2,0,8,0,0
OTU770,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0
OTU771,0,0,0,0,0,0,0,5,5,0,0,0,1,0,0,0,0,0
OTU773,10,6,0,0,10,0,4,1,5,0,0,0,1,1,14,0,0,0
OTU775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU777,0,0,0,0,0,14,5,5,5,0,0,0,1,2,23,0,0,0
OTU778,0,0,0,0,0,0,4,15,9,0,0,0,1,0,3,0,0,0
OTU779,2,0,0,0,0,0,8,0,1,0,0,0,0,0,1,0,0,0
OTU78,20,17,0,0,1,0,3,59,2,0,0,5,0,0,0,23,0,0
OTU780,0,0,0,0,38,0,17,0,12,63,0,0,151,0,1,0,0,0
OTU781,0,0,0,0,0,0,0,0,3,1,0,0,0,0,2,0,0,0
OTU782,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0
OTU783,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
OTU784,159,284,95,12,118,4,487,296,184,6,40,81,0,3,0,30,0,0
OTU787,0,0,0,0,11,0,0,17,8,0,0,0,1,0,22,0,0,0
OTU788,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
OTU789,0,0,0,0,0,0,0,0,8,0,0,6,0,0,0,0,0,0
OTU79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU790,0,0,0,0,0,0,0,12,9,0,0,0,0,0,0,0,0,0
OTU791,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
OTU792,0,0,0,0,0,0,0,0,0,1,0,7,7,0,0,0,0,0
OTU794,21,11,0,0,0,0,47,89,172,97,0,45,0,0,0,0,0,0
OTU795,0,0,0,0,0,0,6,6,6,0,0,0,0,0,2,0,0,0
OTU798,17,34,9,0,0,0,8,10,75,1,12,70,6,2,17,0,0,0
OTU799,0,0,0,0,0,0,0,1,18,0,0,0,0,0,8,0,0,0
OTU8,31,7,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
OTU80,4,0,0,0,0,0,1,0,2,16,0,0,24,0,0,0,0,0
OTU801,1,3,12,0,0,0,23,18,42,0,1,2,0,0,3,0,0,0
OTU802,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0
OTU804,0,0,0,0,0,0,0,0,9,0,0,0,0,0,2,0,0,0
OTU805,0,0,0,0,0,0,0,0,30,0,0,0,0,0,1,0,0,0
OTU806,110,498,119,66,53,77,742,535,849,149,179,722,0,207,177,946,654,947
OTU807,0,0,0,0,0,0,1,0,17,1,0,0,3,0,0,0,0,0
OTU808,8,0,0,0,0,0,1,0,4,0,0,0,0,0,0,52,0,0
OTU809,18,4,0,0,0,0,34,12,18,45,0,14,7,0,65,33,0,0
OTU810,10,0,0,0,0,0,1,0,10,1,0,0,0,0,0,0,0,0
OTU812,1,0,4,0,9,0,2,26,10,0,0,0,0,0,10,0,0,0
OTU813,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0
OTU814,155,259,70,63,65,56,401,511,288,47,171,75,0,23,45,64,0,116
OTU817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
OTU818,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0
OTU819,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU82,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
OTU820,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
OTU822,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0
OTU823,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0
OTU824,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
OTU825,0,0,0,0,0,0,0,0,5,0,0,0,1,0,1,0,0,0
OTU826,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0
OTU827,0,0,0,0,0,0,10,0,1,0,0,0,1,0,1,0,0,0
OTU829,0,0,0,0,0,0,0,2,12,1,0,0,0,0,13,0,0,0
OTU830,2,0,0,0,0,0,0,0,2,0,0,0,2,0,5,0,1,0
OTU832,2,0,0,0,0,5,0,0,2,4,0,0,2,0,0,0,0,0
OTU833,5,10,0,0,0,0,60,83,143,0,0,0,0,0,0,0,0,0
OTU835,6,8,0,12,18,5,8,15,9,25,74,0,0,0,0,9,0,0
OTU836,12,13,0,13,7,0,1,1,7,0,1,0,0,0,0,0,0,0
OTU837,0,0,0,0,0,0,0,0,5,1,0,0,2,0,0,0,0,0
OTU838,0,0,0,0,0,0,0,0,3,12,0,0,22,0,1,0,0,0
OTU839,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0
OTU840,0,13,0,0,0,0,0,0,5,0,0,0,1,2,22,0,0,0
OTU841,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
OTU842,0,0,0,0,0,0,2,0,23,6,0,24,0,0,0,0,0,0
OTU843,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
OTU844,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
OTU845,0,21,0,0,46,38,10,5,42,24,0,0,1,0,3,0,0,0
OTU846,0,5,0,0,0,0,11,18,15,0,0,0,2,0,8,0,0,0
OTU847,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0
OTU848,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OTU85,17,1,7,0,0,0,25,8,1,10,5,0,0,18,29,14,12,0
OTU850,0,0,0,0,24,0,0,0,2,1,0,0,1,0,12,0,0,1
OTU851,7,0,0,0,0,0,2,0,10,0,0,0,0,0,0,0,0,0
OTU852,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0
OTU854,177,89,16,2,9,0,51,69,82,23,34,31,14,28,30,8,0,2
OTU856,12,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
OTU86,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
OTU860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU87,4,3,0,0,1,0,10,7,11,22,0,17,32,0,2,0,0,1
OTU870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OTU876,0,0,0,0,0,19,5,0,0,0,0,0,0,0,3,0,0,0
OTU878,0,12,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0
OTU879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
OTU885,0,0,0,0,0,0,2,8,0,0,0,0,0,0,2,0,0,0
OTU886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
OTU892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU895,5,21,0,85,57,58,23,16,4,140,310,343,56,212,94,136,228,78
OTU897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
OTU898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
OTU899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
OTU900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
OTU901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
OTU902,0,1,0,0,0,0,0,3,0,1,0,0,1,1,46,0,0,0
OTU903,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0
OTU904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU905,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
OTU907,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
